acc_id,mechanical,op_error,employee
916283,,,
916865,,,
916879,,,
917146,,,
917838,,,
916282,,,
916823,TRUE,,
916878,,,
912448,TRUE,,
914844,TRUE,,
916281,,,
916732,,,
916875,,,
916876,,,
916877,,,
917730,,,
918631,,,
919350,,,
917620,,,
919417,,,
911956,,,
914874,,,
917048,,,
916874,,,
917836,,,
917716,,,
912306,,,
912307,,,
912587,,,
914839,TRUE,,
916583,,,
918806,,,
918865,,,
919547,,,
919680,,,
912304,,,
912305,,,
916280,,,
916563,,,
917835,,,
916590,,,
919939,,,
917833,,,
917729,,,
919481,,,
917567,,,
919925,,,
912303,,,
916279,,,
917230,,,
917830,,,
918763,,,
919803,,,
919815,,,
912302,,,
914842,TRUE,,
917566,,,
919474,,,
919631,,,
912301,,,
912300,,,
914837,TRUE,,
914841,TRUE,,
918122,,,
915825,TRUE,,
912299,,,
914840,TRUE,,
919612,,,
911930,,,
914835,TRUE,,
914838,TRUE,,
916278,,,
912298,,,
915813,,,
916276,,,
916277,,,
916561,,,
914836,,,
914832,,,
916758,TRUE,,
919472,,,
918833,,,
919471,,,
919524,,,
915816,TRUE,,
917316,,,
916275,,,
920044,,,
915830,,,
917715,,,
919523,,,
915831,,,
917782,,,
918179,,,
915815,,TRUE,
916274,,,
912296,,,
912297,,,
918052,,,
912295,,,
917882,,,
917822,,,
917606,,,
917244,,,
912294,,,
912594,,,
914830,,,
916272,,,
916273,,,
918896,,,
919647,,,
912292,,,
912293,,,
917565,,,
917821,,,
912291,,,
917303,,,
917714,,,
912290,,,
917820,,,
912288,,,
912289,,,
917817,,,
917818,,,
916270,,,
916271,,,
916794,,,
916268,,,
917485,,,
912287,,,
916257,TRUE,,
916262,,,
916267,,,
912286,,TRUE,
912593,,,
916256,,,
918374,,,
918402,,,
918386,,,
916255,,,
917713,,,
912285,,,
911340,,TRUE,
912283,,,
912284,,,
913919,TRUE,,TRUE
917297,,,
917712,,,
917881,,,
918683,,,
912281,,,
912282,,,
914829,,,
917475,,,
917605,,,
912280,,,
918180,,,
919630,,,
917940,,,
912279,,,
917387,,,
912278,,,
912277,,,
916736,,,
912592,,TRUE,
916253,,,
916254,TRUE,,
917219,,,
918897,,,
911339,,,
917433,,,
917751,,,
914827,,,
917383,,,
917880,,,
912276,,,
917781,,,
912442,,,
914826,,,
917237,,,
917269,,,
917811,,,
912275,,,
918102,,,
919469,,,
912274,,,
918389,,,
916795,,,
917810,,,
912273,,,
914828,,,
919470,,,
919629,,,
916252,,,
917808,,,
912272,,TRUE,
912271,,,
917748,,,
917938,,,
917807,,,
912270,,,
917477,,,
912269,,,
917480,,,
917747,,,
919522,,,
911896,,TRUE,
912412,,,
912413,TRUE,,
917746,,,
912268,,,
917875,,,
918388,,,
912267,,,
917564,,,
917711,,,
919393,,,
919593,,,
918685,TRUE,,
917710,,,
917440,,,
912266,,,
917965,,,
919468,,,
919488,,,
918396,,,
911432,,,
911922,,,
917604,,,
918007,,,
918144,,,
918008,,,
912265,,,
917391,,,
912264,,,
917603,,,
912263,,,
917602,,,
917741,,,
912262,,,
918083,,,
911433,,,
912260,,,
912261,,,
916791,,,
917370,,,
911434,,,
917530,,,
919592,,,
918012,,,
911954,,TRUE,
912259,,,
917709,,,
917867,,,
918113,,,
918127,,,
919591,,,
916604,,,
919654,,,
918815,,,
918013,,,
919628,,,
914825,TRUE,,
919616,,,
912308,,TRUE,TRUE
917740,,,
918114,,,
917395,,,
919590,,,
912256,,,
912257,,,
912258,,,
912451,,,
919542,,,
918393,,,
918071,,,
916711,,,
911362,,,
912255,,,
912561,TRUE,,
918771,,,
919831,,,
918878,,,
917927,,,
912254,,,
912562,,,
918015,,,
914824,TRUE,,
917365,,,
918092,,,
919930,,,
914821,TRUE,,
914822,TRUE,,
914819,,,
914820,TRUE,,
914823,TRUE,,
916789,,,
917774,,,
918115,,,
912253,,,
915800,,,
912252,,,
912251,,,
916790,,,
914809,TRUE,,
914810,TRUE,,
917168,,,
917363,,,
915793,TRUE,,
917590,,,
917563,,,
918880,,,
916666,,,
917621,,,
919792,,,
911361,,,
911436,,,
912309,,,
911345,,,
911781,TRUE,,
916784,,,
917529,,,
917458,,,
916783,,TRUE,
919627,,,
911360,,,
917228,,,
917964,,,
914808,TRUE,,
915787,,,
915796,,,
916781,,,
916782,TRUE,,
916785,TRUE,,
917234,,,
917459,,,
918020,,,
918835,,,
911953,TRUE,,
912250,,,
911437,,,
917444,,,
917860,,,
911359,,,
911921,,TRUE,
916625,,,
916684,,,
918354,,,
918469,,,
918776,,,
916687,,,
916788,TRUE,TRUE,
914804,TRUE,,
918740,,,
918882,,,
911438,,,
912249,,,
916786,,,
918470,,,
912248,,,
911439,,,
912563,,,
914815,,TRUE,
916605,,,
917202,,,
911440,,,
911441,,,
912247,,,
912310,TRUE,,
917167,,,
917919,,,
918537,,,
918676,,,
914802,TRUE,,
915783,TRUE,,
916637,,,
914807,TRUE,,
918368,,,
914796,TRUE,,
914806,,,
911442,,,
911443,,,
914803,TRUE,,
916620,,,
917398,,,
911358,,,
911880,,,
912246,,,
915780,,,
916616,,,
916708,,,
917461,,,
918394,,,
912245,,,
914797,,,
918837,,,
917579,,,
917918,,,
912244,,,
917389,,,
911444,,,
911445,,,
914794,TRUE,,
914800,TRUE,,
916644,,,
916689,,,
917947,,,
918455,,,
918710,,,
919451,,,
914793,TRUE,TRUE,
917946,,,
919858,,,
911446,,,
912586,,,
914792,TRUE,,
914812,TRUE,,
914813,,,
916649,,,
916787,,,
918326,,,
919333,,,
919589,,,
919835,,,
920305,,,
911447,,,
914795,,,
917858,,,
912434,,,
914791,,,
916648,,,
912435,,TRUE,TRUE
915772,,,
916717,,,
911448,,,
914784,TRUE,,
914786,,,
914787,,,
918543,,,
912243,,,
914782,TRUE,,
914783,,,
914785,TRUE,,
914789,,,
917462,,,
919408,,,
920066,,,
911449,,,
912490,,,
914781,,,
914788,,,
916659,,,
916660,,,
917246,,,
919175,,,
912242,,,
912311,,,
914346,TRUE,,
914777,,TRUE,
914778,,,
914779,,TRUE,
914780,,TRUE,
916651,,,
916710,,,
917265,,,
918640,,,
918839,TRUE,,
919167,,,
919340,TRUE,,
919861,,,
920148,,,
912239,,,
912240,,,
912241,,,
916652,,,
916653,,,
916665,,,
916683,TRUE,,
916697,,,
918638,,,
912238,,,
916602,,,
917242,,,
918022,,,
914338,,,
914776,TRUE,,
912430,,,TRUE
914334,,,
914336,,,
914337,TRUE,,
914775,,,
916673,,,
918260,,,
918958,,,
919677,,,
914340,,,
914773,,,
914774,TRUE,,
916668,,,
916682,,,
917856,,,
919169,,,
919343,TRUE,TRUE,
920091,,,
920170,,,
911450,,,
911952,,,
912237,,,
914339,,,
914344,,,
914345,,,
914508,TRUE,,
914509,TRUE,,
914510,TRUE,,
914799,,,
914816,,,
916603,,,
916619,,,
916695,,,
916701,,,
918315,,,
918630,,,
919342,,,
919843,,,
920049,,,
920189,,,
911920,TRUE,,
912312,,,
914335,,,
914341,,,
914506,TRUE,,
914507,TRUE,,
916662,,,
916691,,,
918944,,,
918945,,,
919819,,,
919850,,,
914503,TRUE,,
914505,TRUE,,
917402,,,
918151,,,
918287,,,
918817,,,
911451,,,
912419,,,
914499,,,
914500,TRUE,,
914501,,,
916617,,,
916658,,,
917586,,,
919000,,,
912236,,,
914494,,TRUE,
914495,,,
914496,,,
914497,TRUE,,
914498,TRUE,,
914762,TRUE,,
916615,,,
916661,,,
917454,,,
918884,,,
919341,,,
919416,,,
919948,,,
911452,,,
912234,,,
912235,,,
914491,TRUE,,
914492,TRUE,,
914493,TRUE,,
914759,,,
914763,,,
914770,,,
917209,,,
918330,,,
918796,TRUE,,
912233,,,
914767,,,
916633,,,
916670,,,
916699,,,
918277,,,
918441,,,
919337,,,
919863,,,
914488,TRUE,,
914489,TRUE,,
914723,,,
914771,,,
916629,,,
916703,,,
917266,,,
917528,,,
919324,,,
919329,,,
919339,TRUE,,
912232,,,
914487,TRUE,,
914750,TRUE,,
914758,,,
916716,,,
918690,TRUE,,
919332,,,
919744,,,
911453,,,
911454,,,
911883,TRUE,,
911884,,,
914486,,,
914724,,,
914751,,TRUE,
914768,,,
917463,,,
918317,,,
918612,,,
919328,,,
919487,,,
911357,TRUE,,
911455,,,
911867,,TRUE,TRUE
912231,,,
914332,,,
914817,,,
916681,,,
916793,,,
918239,,,
911344,,,
911456,,,
914331,,,
914714,,,
914772,TRUE,,
916622,,,
916632,,,
916672,,,
918117,,,
919990,,,
911886,,,
912314,,TRUE,
914333,,,
914737,,,
915312,,,
915734,TRUE,,
916766,,,
911457,,,
912313,TRUE,,
912452,TRUE,,
918288,,,
918289,,,
919802,,,
920157,,,
911458,,,
911459,,,
911460,,,
914729,TRUE,,
914753,TRUE,,
914756,TRUE,,
916655,,,
911461,,,
911462,,,
911464,,,
911465,,,
911882,,,
911940,,,
912229,,,
912230,,,
912315,TRUE,,
912316,TRUE,,
912433,,,
914725,TRUE,,
914728,TRUE,,
914732,TRUE,,
914769,,,
915707,TRUE,,
916654,,,
916694,,,
917206,,,
918692,TRUE,,
918920,,,
920165,,,
920175,,,
912228,,,
912317,,,
912318,TRUE,,
912418,,TRUE,
914720,,,
914721,,TRUE,
914726,TRUE,,
914727,,,
914766,,,
915702,,,
919987,,,
912227,,,
917562,,,
918249,,,
918678,,,
919521,,,
919805,,,
911466,,,
912226,,,
912429,,,
914329,,,
914755,TRUE,TRUE,
916618,,,
916647,,,
916657,,,
911467,,,
911468,,,
911469,,,
911470,,,
912224,,,
912225,,,
912319,,,
912417,,,
914722,,,
914749,,,
914761,,,
916643,,,
916650,,,
916698,,,
918499,,,
918908,,,
919338,,TRUE,
911356,TRUE,,
911471,,,
911868,,,
912320,,,
914328,,,
914748,,,
914757,TRUE,,
914765,,,
916638,,,
917207,,,
917421,,,
911870,,,
912116,,,
912489,,TRUE,
914715,,,
914718,,,
914731,,,
914760,,,
916645,,,
918265,,,
918401,,,
918435,,,
919331,,,
919745,,,
919986,,,
911869,,,
912114,,,
912115,,,
914717,TRUE,,
914733,,TRUE,
914735,,,
916712,,,
917787,,,
918520,,,
919687,,,
911336,TRUE,,
911887,,,
912113,,,
916767,,,
917404,,,
917909,TRUE,,
919756,,,
920147,,,
911885,TRUE,,
912112,,,
912321,,TRUE,TRUE
912322,,,
914709,TRUE,,
914710,,TRUE,TRUE
916612,,,
916641,,,
918291,,,
918486,,,
918609,,,
919764,,,
911472,,,
911473,,,
912111,,,
914708,,,
914712,,,
914739,TRUE,,
917977,,,
918292,,,
911474,,,
911475,,,
914693,,,
914705,,,
914706,,,
914707,,,
914742,,,
914743,TRUE,,
916700,,,
918594,,,
920304,,,
911476,,,
911477,,,
911478,,,
912110,,,
914688,,,
914691,,,
914711,,,
914738,TRUE,,
914740,TRUE,,
915723,,TRUE,
916696,,,
916792,,,
918086,,,
918350,,,
920072,,,
911479,,,
911480,,,
914484,,,
914713,,,
914719,TRUE,,
914736,,,
917249,,,
918333,,,
918460,,,
918671,,,
919330,,,
920308,,,
911481,,,
911482,,,
911483,,,
912106,,,
912107,,,
912108,,,
912109,,,
914686,TRUE,,
914687,,TRUE,
914730,,,
914746,,,
914747,,,
916609,,,
916709,,,
917908,,,
918132,,,
918770,,,
918961,,,
919327,,,
911484,,,
911485,,,
912104,,,
912105,,,
914684,TRUE,,
914744,,,
914745,,,
916608,,,
918300,,,
918309,,,
918593,,,
919326,,,
919466,,,
919467,,,
919737,,,
920071,,,
920083,,,
911486,,,
911929,,,
912323,,,
914690,,,
914697,TRUE,,
914704,,,
916702,,,
917735,,,
917905,TRUE,,
918608,,,
918906,,,
918911,,,
911488,,,
911489,,,
911871,,TRUE,TRUE
911919,TRUE,,
912103,,,
912491,,,
914680,TRUE,,
914683,,TRUE,
914694,TRUE,,
914698,,,
914703,,,
916601,,,
916663,,,
918359,,,
918853,,,
918854,,,
918947,,,
919334,,,
911490,,,
911895,,,
912102,,,
912324,,,
912325,,,
912416,TRUE,,
914671,,,
914674,,,
914695,TRUE,,
916704,,,
918800,,,
918855,,,
911355,,,
911491,,,
911492,,,
911493,,,
911494,,,
914675,,,
914696,TRUE,,
916611,,,
916636,,,
917708,,,
917763,TRUE,,
918677,,,
918948,,,
919749,,,
911354,,,
911495,,,
911496,,,
911876,,,
912101,,,
912444,,,
912488,,,
914669,,,
914670,,,
914679,,,
916664,,,
916679,,,
918098,,,
918120,,,
918607,,,
919683,,,
919989,,,
911497,,,
911498,,,
911875,,,
914667,TRUE,,
914668,,,
914672,,,
914677,,,
917267,,,
918917,,,
918918,,,
920086,,,
920307,,,
911874,TRUE,,
914689,TRUE,,
914701,TRUE,,
919743,,,
920309,,,
911499,,,
911897,,,
912100,,,
914692,,,
917261,,,
918605,,,
919465,,,
920246,,,
911500,,,
911873,,,
912326,,,
912487,,,
912585,,,
914666,TRUE,,
918400,,,
918550,,,
918942,,,
919325,,TRUE,
911501,,,
911502,,,
912327,,,TRUE
914645,,,
914661,,,
914673,TRUE,,
914676,,,
914702,TRUE,,
916610,,,
916628,,,
918604,,,
920085,,,
912099,,,
914648,,,
914659,,,
914678,,,
914681,TRUE,,
916613,,,
916614,,,
920178,,,
920234,,,
920303,,,
911503,TRUE,,
911504,,,
911505,,,
911506,,,
911872,,,
912098,,,
912486,,,
914646,,,
914647,,,
914657,,,
914658,,,
914662,,TRUE,
914700,TRUE,,
916675,,,
917786,,,
918036,,,
918133,,,
918579,,,
918949,,,
911353,TRUE,,
914656,,,
914660,,,
914664,TRUE,,
917236,,TRUE,
918299,,,
918603,,,
920082,,,
920310,,,
911507,,,
912097,,,
912329,,,
912564,,,
914650,,,
917707,,,
917848,,,
918489,,,
920090,,,
911508,,,
912328,TRUE,,
914649,,,
914655,,,
918301,,,
918755,,,
919862,,,
920185,,,
911509,,,
911510,,,
912096,,,
914634,,,
914636,,,
914654,,,
914663,TRUE,,
916669,,,
916707,,,
918000,,,
918213,,,
918923,,,
911352,,,
911888,,,
912095,,,
912330,,,
914631,,,
914632,,,
914633,,,
914652,,,
914653,,,
919847,,,
911511,,,
911946,,,
912094,,,
914343,,,
914611,,,
914612,,,
914629,,,
914630,,,
914651,,,
918670,,,
919322,,,
919463,,,
919755,,,
911512,,,
911877,,,TRUE
912092,,,
912093,,,
914644,,,
914665,,TRUE,
916623,,,
916624,,,
916685,,,
916693,,,
916706,,,
917896,,,
918573,,,
911513,,,
911514,,,
911515,,,
911516,,,
912091,,,
912560,,,
914603,,,
914610,,,
914642,,,
914643,,,
916667,,,
918924,,,
914602,,,
914608,,,
914609,,,
914640,,,
914641,,,
917943,,,
918134,,,
918701,,,
920097,,,
920306,,,
911517,,,
912331,TRUE,,
914605,TRUE,,
914606,TRUE,,
914607,TRUE,,
914628,,,
916634,,,
918250,,,
918734,,,
914599,TRUE,,
914627,,,
914639,,,
916656,,,
919319,,,
919999,,,
920156,,,
911518,,,
911879,,,
912415,TRUE,,TRUE
914622,TRUE,,
914635,TRUE,,
918624,,,
918625,,,
919415,,,
919985,,,
920192,,,
914626,,,
916639,,,
919464,,,
919972,,,
912089,,,
912090,,,
914587,,,
914604,,,
914620,TRUE,,
914621,TRUE,,
914625,,,
916688,,,
917991,,,
918173,,,
911519,,,
912332,,,
912334,,,
914582,TRUE,,
914591,,,
916621,,,
917337,,,
918041,,,
918576,,,
919321,,,
919780,,,
911520,,,
911521,,,
912088,,,
912333,TRUE,,
914586,,,
914588,,,
914589,,,
916642,,,
916686,,,
920084,,,
920188,,,
914581,,TRUE,
914590,,,
914592,,,
914624,,,
914638,,,
916640,,,
917893,,,
920092,,,
912087,,,
914573,,,
914583,TRUE,,
914584,TRUE,,
914623,TRUE,,
914637,,,
917422,,,
917706,,,
918318,,,
920089,,,
920313,,,
911522,,,
911523,,,
914597,,,
917705,TRUE,,
918136,,,
918667,,,
920302,,,
911524,,,
911525,,,
911878,,,
919665,,,
919779,,,
911526,,,
912086,,,
912335,TRUE,,
914579,,,
914585,,TRUE,
918572,,,
919646,,,
912084,TRUE,,
912085,,,
914342,TRUE,,
914560,TRUE,,
918177,,,
918366,,,
918414,,,
918932,,,
919168,,,
919679,,,
920311,,,
911527,,,
912081,,,
912082,,,
912083,,,
914593,,TRUE,
914594,,TRUE,
917759,,,
912080,,,
919462,,,
911528,,,
911529,,,
914548,TRUE,,
914601,TRUE,,
918157,,,
918515,,,
918623,,,
919738,,,
911530,,,
912078,,,
912079,,,
914595,TRUE,,
914617,TRUE,,
917704,,,
911531,,,
911532,,,
911533,,,
911534,,,
920029,,,
911535,,,
914549,TRUE,,
914552,,,
914561,,,
914567,,,
914572,,,
914598,TRUE,,
916630,,,
916671,,,
916715,,,
917380,,,
918219,,TRUE,
918509,,,
918862,,,
919317,,TRUE,
919519,,,
911536,,,
912565,,,
914550,TRUE,,
914551,,,
914565,,,
914574,,,
914575,,,
914614,TRUE,,
914615,TRUE,,
914616,TRUE,,
918351,,,
919809,,,
920312,,,
914566,,,
914571,,,
914576,,,
914577,,,
914618,,TRUE,
914619,TRUE,,
916606,,,
911537,,,
911538,,,
914557,,,
914570,,,
914578,,,
916779,,,
917641,,,
911539,,,
912076,,,
912077,,,
912336,,,
916678,,,
916780,,,
918346,,,
918672,,,
920172,,,
911540,,,
911541,,,
915529,TRUE,,
918429,,,
914544,,,
916692,,,
917703,,,
911542,,,
911543,,,
912075,,,
914543,,,
914558,,,
914563,,,
916646,,,
911343,,,
911351,,,
911544,,,
911545,,,
912074,,,
914535,TRUE,,
914559,,,
914562,,,
914569,TRUE,,
916631,,TRUE,
916677,,,
916680,,,
919461,,,
911546,,,
911866,TRUE,,
912073,,,
914541,,,
914542,,,
914564,,,
914568,,,
914596,,,
917468,,,
918230,,,
914546,TRUE,,
914555,,,
914556,,,
917601,,,
917757,,,
920036,,,
911547,,,
914528,,,
914545,TRUE,TRUE,
917455,,,
919870,,,
914529,,,
918221,,,
911548,,,
912223,,,
914526,,,
914539,TRUE,,
916714,TRUE,,
918430,,,
918474,,,
918805,,,
920155,,,
911549,,,
912220,,,
912222,,,
912337,,,
916713,,,
918215,,,
918544,,,
919316,,TRUE,
919778,,,
911334,,,
911550,,,
911881,,,
914530,,,
914533,TRUE,,
914536,,,
916690,,,
918088,,,
918665,,,
918929,,,
920095,,,
911551,,,
911552,,,
911553,,,
911918,,TRUE,TRUE
914531,,,
914537,TRUE,,
914538,TRUE,,
914553,,,
914554,,,
916676,,,
919785,,,
912219,,,
912221,,,
917484,,,
918048,,,
917500,,,
914527,,TRUE,
917658,,,
911554,,,
919392,,,
919588,,,
911555,,,
911947,,TRUE,
914479,,,
914534,TRUE,,
916626,,,
916627,,,
918555,,,
911556,,,
911557,,,
911558,TRUE,,
911559,,,
911560,,,
912218,,,
914532,,,
917325,,,
918424,,,
919587,,,
911342,,,
911561,,,
912217,,,
917324,,,
917561,,,
918376,,,
918648,,,
1009106,,,
911562,,,
911563,,,
912414,,,
912584,,,
914473,TRUE,,
914475,TRUE,TRUE,
914525,TRUE,,
918434,,,
912216,,,
914471,TRUE,,
917499,,,
911565,,,
911566,,,
911567,,,
911568,,,
911569,,,
912214,,,
912215,,,
917702,,,
919320,TRUE,,
911570,,,
911571,,,
912213,,,
912505,TRUE,,
914467,TRUE,,
914540,TRUE,,
917600,,,
917701,TRUE,,
918224,,,
919650,,,
912212,,,
914469,,TRUE,
914478,TRUE,,
919391,,,
919645,,,
914470,,,
917451,,,
912211,,,
917321,,,
917599,,,
911341,,,
911572,,,
911573,,,
911574,,,
911783,,,
914466,TRUE,,
914522,TRUE,,
916674,,,
911575,,,
912566,,,
914468,TRUE,,
914482,TRUE,,
918768,,,
914481,TRUE,,
918813,,,
911576,,,
917598,,,
914474,,,
917498,,,
911577,,,
914465,,TRUE,
914483,TRUE,,
918664,,,
919586,,,
911578,,,
914523,TRUE,,
911579,,,
912210,,,
914517,,,
914524,TRUE,,
919656,,,
912209,,,
914480,TRUE,,
914513,,,
917784,,,
918789,,,
911580,,,
911581,,,
912208,,,
914514,TRUE,,
914516,,,
918866,,,
911955,TRUE,,
919473,,,
917452,,,
917560,,,
918893,,,
912204,,,
912207,,,
914464,,,
916635,,,
917886,,,
919943,,,
911583,,,
911584,,,
917531,,TRUE,
918697,,,
912206,,,
918759,,,
916607,,,
912436,,,
914515,,TRUE,
914519,,,
914520,,,
920031,,,
911585,,,
912205,,,
917559,,,
918178,,,
919546,,TRUE,
912338,TRUE,,
917381,,,
912203,,,
918790,,,
911586,,,
912201,,,
912202,,,
917309,,,
920088,,,
912200,,,
917497,,,
912199,TRUE,,
917883,,,
918903,,,
914518,,,
917596,,,
917597,,,
912197,,,
912198,,,
912196,,,
914521,,TRUE,
911917,,,
912195,,,
918727,,,
911587,,,
912192,,,
912193,,,
912194,,,
917699,,,
918761,,,
912191,,,
916825,TRUE,,
911588,,,
912190,TRUE,,
914511,TRUE,,
914512,,,
916778,,,
918054,,,
911589,,,
911590,,,
917300,,,
917527,,,
919626,,,
911591,,,
911950,TRUE,,
917952,,,
918171,,,
911592,,,
919929,,,
911595,,,
912189,,,
919460,,,
911596,,,
916705,,,
917474,,,
912188,,,
912186,,,
912187,TRUE,,
917700,,,
919615,,,
912185,,,
912184,TRUE,,
919585,,,
912183,,,
917941,,,
912182,,,
917296,,,
912181,,,
917558,,,
912180,,,
912179,TRUE,,
917291,,,
912178,,,
912177,TRUE,,
912339,,,
912175,,,
919315,,,
918868,,,
918898,,,
912174,,,
919459,,,
912173,,,
912172,,,
917220,,,
917998,,,
918899,,,
912171,,,
912170,,,
918123,,,
912169,,,
912168,,,
912167,TRUE,,
916777,,,
918164,,,
918699,,,
912166,,,
917374,,,
914463,,,
911597,,,
912164,,,
919059,,,
918506,,,
912163,,,
917936,,,
911598,,,
918010,,,
912162,,,
919001,,,
912165,,,
918875,,,
911599,TRUE,,
917980,,,
912161,,,
917656,,,
917257,,,
918103,,,
918174,,,
914457,,,
917482,,,
918104,,,
917367,,,
919518,,,
911606,,,
918686,,,
919390,,,
917595,,,
917441,,,
911607,,,
918421,,,
917366,,,
912160,,,
914458,,TRUE,
911608,,,
914455,TRUE,,
911853,,TRUE,TRUE
912159,,,
917364,,,
911332,TRUE,,
918904,,,
912158,,,
911609,,,
911610,,,
914459,,,
911611,,,
912156,,,
912157,,,
919584,,,
912155,,,
914460,TRUE,,
919583,,,
911612,,,
918816,,,
911916,,,
919410,,,
918821,,,
911613,,,
914443,,,
914461,,,
919849,,,
920151,,,
917253,,,
918881,,,
912154,,,
919517,,,
919622,,,
912153,,,
914447,TRUE,,
914448,,,
914449,,,
914450,,,
914451,,,
914452,,,
919822,,,
912432,,,
919818,,,
911614,,,
911792,TRUE,,
914442,,,
914453,,,
918272,,,
919690,,,
911615,,,
911894,,,
914444,,,
914445,TRUE,,
914446,TRUE,,
914454,,,
912520,,,
917557,,,
911933,TRUE,,
919389,,,
911616,,,
912519,,,
914432,,,
914433,,,
918496,,,
918510,,,
919314,,,
919963,,,
911855,,,
914434,TRUE,,
918097,,,
912340,TRUE,,
919533,,,
917985,,,
911617,,,
911618,,,
911420,,,
911619,,,
918946,,,
919884,,,
919313,,,
919953,,,
911419,,,
914305,TRUE,,
914327,TRUE,,
914385,,,
914422,,,
914441,,,
917353,,,
911620,,,
911621,,,
912341,TRUE,,
914301,,,
914319,,,
914384,TRUE,,
914407,TRUE,,
917254,,,
918660,,,
919882,,,
919962,,,
920298,,,
920300,,,
911622,,,
911939,,,
912342,,,
914313,,,
914412,TRUE,,
917238,,,
917400,,,
917916,,,
918172,,,
914316,,,
914403,TRUE,,
920146,,,
920154,,,
914286,,,
914306,,TRUE,
914317,TRUE,,
914404,,,
918203,,,
912343,,,
914401,,,
919304,,,
914283,TRUE,,
914284,,,
914287,,,
914288,,,
914289,,,
918106,,,
918279,,,
918381,,,
918399,,,
918583,,,
918619,,,
918659,,,
918838,,,
918116,,,
911418,TRUE,,
911850,,,
914285,,,
914290,,,
914389,,,
914426,TRUE,,
914427,TRUE,,
914430,TRUE,,
918541,,,
911849,,,
912517,,,
914281,,TRUE,
914282,,,
914291,,,
914386,,,
914425,TRUE,,
914428,TRUE,,
914429,TRUE,,
917217,,,
918280,,,
911331,TRUE,,
914298,,,
914392,,,
914393,,,
914424,,,
918588,,,
920238,,,
914299,,,
914303,,,
914304,,,
914324,TRUE,TRUE,
914387,,,
914394,,,
914396,,,
914397,,,
914400,TRUE,,
914423,,,
918448,,,
919582,,,
912152,,,
914292,,,
914320,TRUE,,
914399,TRUE,,
914402,,,
914410,TRUE,,
914431,,,
914436,,,
918352,,,
918357,,,
920237,,,
911417,,,
912344,,,
914264,,,
914300,,,
914318,TRUE,,
914421,,,
914440,,,
917352,,,
918328,,,
919580,,,
912151,,,
914272,,,
915251,,,
918616,,,
912346,,,
914259,,,
914260,,,
914267,TRUE,,
914270,,,
914296,TRUE,,
914297,,,
914420,,,
915241,,,
919301,,,
919812,,,
919969,,,
911415,,,
911416,,,
911623,,,
911624,,,
912345,,,
912347,,,
914274,,,
914275,,,
917277,,,
918024,,,
919801,,,
919814,,,
919955,,,
912518,,,
914257,,,
914261,TRUE,,
914262,,,
914268,,,
914279,,,
919710,,,
911915,,,
914271,,,
914293,,,
918026,,,
918329,,,
918845,,,
920227,,,
918099,,,
918439,,,
918552,,,
918668,,,
919731,,,
911625,,,
914263,TRUE,,
914294,,,
914307,,TRUE,
914390,TRUE,,
915290,,TRUE,
917447,,,
919312,,,
920226,,,
912348,TRUE,,
918752,,,
911414,,,
911626,,,
911627,,,
911628,,,
912349,TRUE,,
914395,,,
914409,,,
914419,,,
918738,TRUE,,
919336,,,
919842,,,
911629,,,
911630,,,
911631,,,
911844,,,
912350,TRUE,,
918027,,,
918107,,,
918189,,,
918431,,,
911413,,,
918316,,,
918343,,,
918451,,,
918571,,,
919311,TRUE,,
919734,,,
911412,,,
911632,,,
912150,,,
914253,,TRUE,
914405,TRUE,,
918028,,,
918248,,,
919457,,,
920006,,,
920213,,,
920220,,,
911633,,,
911914,TRUE,,
912351,TRUE,,
912484,,,
912504,,,
914265,,,
914266,,,
914323,,,
914406,,,
914416,,,
914417,,,
919299,,,
911634,,,
911635,,,
911859,,,
911913,,,
912149,,,
912352,,,
914302,,,
914309,,,
914310,,,
914411,TRUE,,
914415,,,
914435,,,
918273,,,
920232,,,
920240,,,
920241,,,
911636,,,
911637,,,
914246,,,
914311,,,
914413,TRUE,,
914414,,,
918322,,,
918885,,,
919979,,,
919984,,,
911638,,,
914218,TRUE,,
914222,TRUE,,
914224,,,
914228,,,
914232,,,
914234,,,
914235,,,
914280,TRUE,,
914295,,,
914398,TRUE,,
918072,,,
918559,,,
918636,,,
918647,,,
919581,,,
920222,,,
920231,,,
911639,,,
911640,,,
911845,,,
914236,,,
914437,,TRUE,
918118,,,
918691,,,
918848,,,
919992,,,
920221,,,
911641,,,
912148,,,
914227,,,
914229,TRUE,,
914242,,,
914314,,,
918152,,,
918921,,,
919297,TRUE,,
919579,,TRUE,
919717,,,
919857,,,
911410,,,
911411,,,
911642,,,
911643,,,
912147,,,
918153,,,
918154,,,
918182,,,
919712,,,
911851,,,
914243,,,
914245,,,
918206,,,
911858,,,
912353,,,
914237,,,
914240,TRUE,,
918323,,,
918693,,,
919968,,,
914210,,,
914239,,,
914251,,,TRUE
918569,,,
919721,,,
919840,,,
919991,,,
920278,,,
911330,,TRUE,
912516,,,
918663,,,
918777,,,
919960,,,
920201,,,
920218,,,
911949,TRUE,,
912145,,,
912146,,,
912438,,,
914215,,,
914216,,,
914322,TRUE,,
915294,,,
917214,,,
917240,,,
918283,,,
918332,,,
919664,,,
919714,,,
920038,,,
920160,,,
912144,,,
912355,TRUE,,
912514,,,
912515,,,
914231,,,
917594,,,
918662,,,
919190,,,
